name,SubCategory,OS,Country,City,Support Group,Virtual,Shared
3VBW8Z1,Server,,UNITED STATES,RARITAN,SECURITY EVENT & LOG MGT,FALSE,FALSE
3VH971J,Windows,,SPAIN,MADRID,WINDOWS L1,FALSE,FALSE
3XGHT02,Server,,BELGIUM,BEERSE,SECURITY EVENT & LOG MGT,FALSE,FALSE
3Z35KJN2T003,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
3ZZJ5D1,Windows,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
40LGZD1,Windows,,UNITED KINGDOM,SUNBURY-ON-THAMES,WINDOWS L1,FALSE,FALSE
4389-5005-4598-0525-7925-0634-16,Windows,,UNITED STATES,MORRIS PLAINS,WINDOWS L1,TRUE,FALSE
4405-0595-6336-0783-7709-9693-66,Server,,,,,TRUE,FALSE
45H4TR1,Linux,,UNITED STATES,RARITAN,BI-TERADATA,FALSE,TRUE
45JC65J,Server,,BELGIUM,BEERSE,SECURITY EVENT & LOG MGT,FALSE,FALSE
4673-5432-7799-7179-5442-4529-60,Windows,,UNITED STATES,MORRIS PLAINS,WINDOWS L1,TRUE,FALSE
4733-3620-6054-3483-9114-7690-99,Windows,,,,,TRUE,FALSE
47M3RC1,Windows,,UNITED STATES,RARITAN,PKI & JJEDS ENTERPRISE DIRECTORY SERVICE,FALSE,FALSE
47WGS1S,Windows,,SINGAPORE,SINGAPORE,WINDOWS L1,FALSE,FALSE
480JY2J,Windows,,IRELAND,CORK,BUIT MANAGED,FALSE,FALSE
4858-9761-6316-3145-2627-8879-22,Server,,,,,TRUE,FALSE
48VW0C1,Server,,UNITED KINGDOM,INVERNESS,BUIT MANAGED,FALSE,FALSE
4936-4178-2478-3463-9948-7323-11,Windows,,BELGIUM,BEERSE,WINDOWS L1,TRUE,FALSE
4997-2601-9310-5261-5433-3022-26,Windows,,UNITED STATES,MORRIS PLAINS,WINDOWS L1,TRUE,FALSE
49B0QW1,Server,,UNITED STATES,RARITAN,SECURITY EVENT & LOG MGT,FALSE,FALSE
49DYPW1,Server,,BELGIUM,BEERSE,SECURITY EVENT & LOG MGT,FALSE,FALSE
4BLL70J,Windows,,BELGIUM,BEERSE,WINDOWS L1,FALSE,FALSE
4BLVS22,Server,,UNITED STATES,ASHBURN,SECURITY EVENT & LOG MGT,FALSE,TRUE
4H1FD0J,Windows,,FRANCE,ISSY-LES-MOULINEAUX,WINDOWS L1,FALSE,FALSE
4HK3N1S,Windows,,TAIWAN,TAIPEI,WINDOWS L1,FALSE,FALSE
4HYC7F1,Windows,,BRAZIL,SAO PAULO,WINDOWS L1,FALSE,FALSE
4JFFY12,Linux,,UNITED STATES,RARITAN,BI-TERADATA,FALSE,TRUE
4ST9M0J,Windows,,SLOVENIA,LJUBLJANA,WINDOWS L1,FALSE,FALSE
4V29ZV1,Server,,UNITED STATES,RARITAN,SECURITY EVENT & LOG MGT,FALSE,FALSE
4XMXS22,Server,,BELGIUM,BEERSE,SECURITY EVENT & LOG MGT,FALSE,FALSE
4ZR1BP1,Windows,,BELGIUM,BEERSE,BUIT MANAGED,FALSE,FALSE
551163K,Linux,,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
552131Y,Linux,,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
552134D,Linux,,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
552136H,Windows,,BELGIUM,BEERSE,BUIT MANAGED,FALSE,FALSE
552136L,Windows,,BELGIUM,BEERSE,BUIT MANAGED,FALSE,FALSE
552136N,Linux,,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
552136T,Linux,,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
552136V,Linux,,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
552136X,Linux,,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
552136Y,Linux,,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
552136Z,Linux,,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
552137A,Unix,,BELGIUM,BEERSE,UNIX L1,FALSE,FALSE
552137B,Linux,,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
552137C,Linux,,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
552137G,Linux,,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
552137H,Linux,,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
552137K,Linux,,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
552137N,Linux,,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
552137T,Linux,,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
552139W,Linux,,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
552148C,Linux,,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
55236X8,Windows,,SOUTH AFRICA,EAST LONDON,WINDOWS L1,FALSE,FALSE
5598-5234-1756-3661-6898-1826-74,Server,,,,,TRUE,FALSE
5675-5765-2332-2372-1521-0718-57,Server,,,,,TRUE,FALSE
5680ARHSY2FI,Server,,,,,FALSE,FALSE
56JBC1S,Windows,,THAILAND,BANGKOK,WINDOWS L1,FALSE,FALSE
5857-8337-4741-8703-4637-6213-82,Server,,,,,TRUE,FALSE
58DT711,Windows,,UNITED STATES,IRVING,WINDOWS L1,FALSE,FALSE
5961-8299-4908-4182-2110-6132-16,Windows,,UNITED STATES,MORRIS PLAINS,WINDOWS L1,TRUE,FALSE
5971-1096-8299-4220-2551-9569-49,Windows,,UNITED STATES,MORRIS PLAINS,WINDOWS L1,TRUE,FALSE
597SV22,Server,,,,SECURITY EVENT & LOG MGT,FALSE,FALSE
59ZQKC1,Server,,AUSTRALIA,SYDNEY,PKI & JJEDS ENTERPRISE DIRECTORY SERVICE,FALSE,FALSE
5DD405J,Server,,BELGIUM,BEERSE,SECURITY EVENT & LOG MGT,FALSE,FALSE
5MPKHD1,Windows,,UNITED STATES,IRVING,WINDOWS L1,FALSE,FALSE
5NN55C1,Windows,,BRAZIL,SAO JOSE DOS CAMPOS,WINDOWS L1,FALSE,FALSE
5QC08X1,Server,,BELGIUM,BEERSE,SECURITY EVENT & LOG MGT,FALSE,FALSE
5R9QP51,Windows,,UNITED KINGDOM,INVERNESS,BUIT MANAGED,FALSE,FALSE
5RSDB22,Server,,,,SECURITY EVENT & LOG MGT,FALSE,FALSE
5RYS81J,Windows,,SPAIN,TOLEDO,WINDOWS L1,FALSE,FALSE
5W1BSF1,Windows,,UNITED STATES,IRVING,WINDOWS L1,FALSE,FALSE
5XM29S1,Server,,UNITED STATES,RARITAN,SECURITY EVENT & LOG MGT,FALSE,FALSE
6097-6363-8152-1883-6937-6804-51,Server,,,,,TRUE,FALSE
6111-0613-7066-7747-7858-7772-96,Windows,,UNITED STATES,MORRIS PLAINS,WINDOWS L1,TRUE,FALSE
6260HMQNY0OB,Windows,,TURKEY,ISTANBUL,BUIT MANAGED,FALSE,FALSE
626ABFGOY1KS,Windows,,ITALY,PRATICA DI MARE,WINDOWS L1,FALSE,FALSE
626ACMQP1L4G,Windows,,CANADA,TORONTO,WINDOWS L1,FALSE,FALSE
6392-7778-0491-3349-9960-6774-02,Server,,,,,TRUE,FALSE
6510-3181-5128-7337-5469-0833-61,Server,,,,,TRUE,FALSE
65BAY9QST0MJ,Windows,,UNITED STATES,NEW BRUNSWICK,WINDOWS L1,FALSE,FALSE
6749-5108-7000-2930-2519-1145-33,Server,,,,,TRUE,FALSE
69713-071-5308516-42515\3GTHMI1,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI10,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI15,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI16,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI17,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI18,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI19,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI2,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI20,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI21A,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI21B,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI21E,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI22A,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI22B,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI22E,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI23,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI3,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI4,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI5,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI6,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI7,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI8,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTHMI9,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTIAS21A,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTIAS21B,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTIAS22A,Windows,,,,BUIT MANAGED,FALSE,FALSE
69713-071-5308516-42515\3GTIAS22B,Windows,,,,BUIT MANAGED,FALSE,FALSE
69F1T1J,Windows,,BELGIUM,BEERSE,WINDOWS L1,FALSE,FALSE
69LVS22,Server,,,,SECURITY EVENT & LOG MGT,FALSE,FALSE
6CU248TDTW,Windows,,CHINA,GUANGZHOU,WINDOWS L1,FALSE,FALSE
6CU251VG0G,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU251VG0H,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU251VG0Q,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU252VLK6,VMWare,,CHINA,SHANGHAI,VIRTUALIZATION L1,FALSE,FALSE
6CU301VQBB,Windows,,CHINA,BEIJING,WINDOWS L1,FALSE,FALSE
6CU301VQBV,Windows,,CHINA,BEIJING,WINDOWS L1,FALSE,FALSE
6CU301VQBX,Windows,,CHINA,BEIJING,WINDOWS L1,FALSE,FALSE
6CU301VQC5,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU301VQC7,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU301VQC9,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU301VQCC,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU301VQCF,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU301VQCH,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU303W2M8,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU303W2MB,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU303W2MD,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU303W2MG,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU303W2MJ,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU303W2ML,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU309XL9V,Linux,,CHINA,SHANGHAI,LINUX L1,FALSE,FALSE
6CU309XL9X,Linux,,CHINA,SHANGHAI,LINUX L1,FALSE,FALSE
6CU319ZRGL,Windows,,CHINA,SUZHOU,WINDOWS L1,FALSE,FALSE
6CU32306HG,VMWare,,CHINA,BEIJING,VIRTUALIZATION L1,FALSE,FALSE
6CU3240BSR,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU3280X98,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU3280X9B,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU3280X9D,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU32914H8,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU3322GWQ,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU3413YYY,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU34755Y8,Windows,,CHINA,SUZHOU,WINDOWS L1,FALSE,FALSE
6CU3485CXX,Windows,,CHINA,BEIJING,WINDOWS L1,FALSE,FALSE
6CU3485CXZ,Windows,,CHINA,BEIJING,WINDOWS L1,FALSE,FALSE
6CU3485CY7,Windows,,CHINA,BEIJING,WINDOWS L1,FALSE,FALSE
6CU3495KD3,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU402A3S2,VMWare,,CHINA,XIAN,VIRTUALIZATION L1,FALSE,FALSE
6CU403AC3K,VMWare,,CHINA,SHANGHAI,VIRTUALIZATION L1,FALSE,FALSE
6CU403AC3M,VMWare,,CHINA,SHANGHAI,VIRTUALIZATION L1,FALSE,FALSE
6CU403AC3P,VMWare,,CHINA,SHANGHAI,VIRTUALIZATION L1,FALSE,FALSE
6CU403AC3R,VMWare,,CHINA,SHANGHAI,VIRTUALIZATION L1,FALSE,FALSE
6CU4090DY6,Windows,,CHINA,BEIJING,WINDOWS L1,FALSE,FALSE
6CU4151MS8,VMWare,,CHINA,SHANGHAI,VIRTUALIZATION L1,FALSE,FALSE
6CU4151MSB,VMWare,,CHINA,SHANGHAI,VIRTUALIZATION L1,FALSE,FALSE
6CU4151MSX,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU4151MT3,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU4151MT5,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU4151MT7,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU4151MT9,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU4151MTC,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU4151MTF,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU4151MTH,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU4172CV2,VMWare,,CHINA,GUANGZHOU,VIRTUALIZATION L1,FALSE,FALSE
6CU4182QFV,VMWare,,CHINA,XIAN,VIRTUALIZATION L1,FALSE,FALSE
6CU4182QHV,Windows,,CHINA,XIAN,WINDOWS L1,FALSE,FALSE
6CU4182QHX,Windows,,CHINA,XIAN,WINDOWS L1,FALSE,FALSE
6CU42131Q5,Windows,,CHINA,SUZHOU,WINDOWS L1,FALSE,FALSE
6CU42131WX,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU42131WZ,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU42131X1,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU422D6L0,VMWare,,CHINA,BEIJING,VIRTUALIZATION L1,FALSE,FALSE
6CU431GL3F,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU432GL8C,Windows,,CHINA,BEIJING,WINDOWS L1,FALSE,FALSE
6CU432GL9J,Windows,,CHINA,BEIJING,WINDOWS L1,FALSE,FALSE
6CU432GRB7,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6CU4350ASC,VMWare,,CHINA,XIAN,VIRTUALIZATION L1,FALSE,FALSE
6CU4350D16,VMWare,,CHINA,SHANGHAI,VIRTUALIZATION L1,FALSE,FALSE
6CU44531J7,Windows,,CHINA,XIAN,WINDOWS L1,FALSE,FALSE
6CU44635HK,VMWare,,CHINA,SHANGHAI,VIRTUALIZATION L1,FALSE,FALSE
6CU4493WW3,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
6GQKHD1,Windows,,UNITED STATES,IRVING,WINDOWS L1,FALSE,FALSE
6J12FXS1K022,Windows,,PUERTO RICO,MANATI,WINDOWS L1,FALSE,FALSE
6J13FXS1H03S,Server,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
6J16FXS1D06H,Windows,,CANADA,TORONTO,WINDOWS L1,FALSE,FALSE
6J16FXS1N04W,Windows,,UNITED STATES,MIAMI LAKES,WINDOWS L1,FALSE,FALSE
6J16FXS1N06S,Windows,,UNITED STATES,IRWINDALE,WINDOWS L1,FALSE,FALSE
6J16FXS1P05B,Windows,,UNITED STATES,RAYNHAM,WINDOWS L1,FALSE,FALSE
6J1CFXK1K00X,Windows,,CANADA,TORONTO,WINDOWS L1,FALSE,FALSE
6J1CFXK1M02P,Windows,,MEXICO,JUAREZ,WINDOWS L1,FALSE,FALSE
6J24JZS1H020,Windows,,MEXICO,MEXICO CITY,WINDOWS L1,FALSE,FALSE
6J2AJN1B02L,Windows,,PUERTO RICO,GURABO,BUIT MANAGED,FALSE,FALSE
6J2AJNT13008,Windows,,PUERTO RICO,SAN GERMAN,WINDOWS L1,FALSE,FALSE
6J2AJNT1S0BD,Windows,,PUERTO RICO,MANATI,WINDOWS L1,FALSE,FALSE
6J2BKQVJC00V,Server,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
6J2CJNT1T0FG,Server,,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
6J35LGP1R00D,Windows,,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
6J36KYD1P024,Windows,,PUERTO RICO,MANATI,WINDOWS L1,FALSE,FALSE
6J36LGP1502B,Windows,,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
6J36LGP1H02C,Windows,,NETHERLANDS,LEIDEN,WINDOWS L1,FALSE,FALSE
6J36LGP1J0AZ,Windows,,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
6J36LGP1K07X,Windows,,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
6J36LGP1L014,Windows,,UNITED STATES,IRVING,WINDOWS L1,FALSE,FALSE
6J36LGP1R027,Windows,,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
6J38KYD1J01J,Windows,,PUERTO RICO,MANATI,WINDOWS L1,FALSE,FALSE
6J38LGP1L033,Windows,,UNITED STATES,SANTA BARBARA,WINDOWS L1,FALSE,FALSE
6NJVRR1,Server,,UNITED STATES,RARITAN,SECURITY EVENT & LOG MGT,FALSE,FALSE
6P0P81J,Windows,,SLOVENIA,LJUBLJANA,WINDOWS L1,FALSE,FALSE
6QNCJ3J,Windows,,SLOVENIA,LJUBLJANA,BUIT MANAGED,FALSE,FALSE
6RHRRR1,Linux,,UNITED STATES,RARITAN,BI-TERADATA,FALSE,TRUE
6S22JX7ZV23M,Windows,,NETHERLANDS,LEIDEN,WINDOWS L1,FALSE,FALSE
6S23JX8Z412,Windows,,NETHERLANDS,LEIDEN,WINDOWS L1,FALSE,FALSE
6XNRGD1,Windows,,UNITED STATES,IRVING,WINDOWS L1,FALSE,FALSE
6Y1YS22,Server,,BELGIUM,BEERSE,SECURITY EVENT & LOG MGT,FALSE,FALSE
700LKYD32B,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
7019CYM10014,Windows,,HONG KONG,HONG KONG,WINDOWS L1,FALSE,FALSE
7025DKN10476,Windows,,SINGAPORE,SINGAPORE,WINDOWS L1,FALSE,FALSE
7041CXG10009,Windows,,AUSTRALIA,SYDNEY,WINDOWS L1,FALSE,FALSE
7041DYV10046,Windows,,JAPAN,TOKYO,WINDOWS L1,FALSE,FALSE
7042DR410029,Windows,,CHINA,BEIJING,WINDOWS L1,FALSE,FALSE
7046FK410097,Windows,,AUSTRALIA,SYDNEY,WINDOWS L1,FALSE,FALSE
7049DYV10010,Windows,,AUSTRALIA,SYDNEY,WINDOWS L1,FALSE,FALSE
7050DYT10010,Windows,,PHILIPPINES,PARANAQUE,WINDOWS L1,FALSE,FALSE
7050FK410053,Windows,,SINGAPORE,SINGAPORE,WINDOWS L1,FALSE,FALSE
7050FK410104,Windows,,SINGAPORE,SINGAPORE,WINDOWS L1,FALSE,FALSE
7101FK410011,Windows,,THAILAND,BANGKOK,WINDOWS L1,FALSE,FALSE
7105FK410091,Windows,,AUSTRALIA,SYDNEY,WINDOWS L1,FALSE,FALSE
7105FK410092,Windows,,AUSTRALIA,SYDNEY,WINDOWS L1,FALSE,FALSE
7105FK410096,Windows,,AUSTRALIA,SYDNEY,WINDOWS L1,FALSE,FALSE
7106FK410007,Windows,,AUSTRALIA,SYDNEY,WINDOWS L1,FALSE,FALSE
7114FSB10057,Windows,,IRELAND,CORK,BUIT MANAGED,FALSE,FALSE
7116FPW10041,Windows,,CHINA,BEIJING,WINDOWS L1,FALSE,FALSE
7119FK410064,Windows,,AUSTRALIA,SYDNEY,WINDOWS L1,FALSE,
7120FPR10012,Windows,,INDIA,MUMBAI,WINDOWS L1,FALSE,FALSE
7127FPZ10002,Windows,,KOREA,SEOUL,WINDOWS L1,FALSE,FALSE
7131DYV10013,Windows,,JAPAN,TOKYO,WINDOWS L1,FALSE,FALSE
7131FSB10113,Windows,,JAPAN,TOKYO,WINDOWS L1,FALSE,FALSE
7137FSB10031,Windows,,JAPAN,TOKYO,WINDOWS JAPAN OPS,FALSE,FALSE
7138JZG10041,Windows,,TAIWAN,TAIPEI,WINDOWS L1,FALSE,FALSE
7143FSB10336,Windows,,CHINA,BEIJING,WINDOWS L1,FALSE,FALSE
7143FSB10362,Windows,,TAIWAN,TAIPEI,WINDOWS L1,FALSE,FALSE
7144DYV10006,Windows,,JAPAN,TOKYO,WINDOWS L1,FALSE,FALSE
7146JZG10066,Windows,,THAILAND,BANGKOK,WINDOWS L1,FALSE,FALSE
7151JZG10006,Windows,,THAILAND,BANGKOK,WINDOWS L1,FALSE,FALSE
7201DYT10006,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
7201DYT10082,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
7201DYT10083,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
7201FSB10002,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
7201FSB10003,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
7201FSB10004,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
7204JZG10093,Windows,,THAILAND,BANGKOK,WINDOWS L1,FALSE,FALSE
7206JZG10011,Windows,,HONG KONG,HONG KONG,WINDOWS L1,FALSE,FALSE
7208DYT10088,Windows,,MALAYSIA,PETALING JAYA,WINDOWS L1,FALSE,FALSE
7208DYT10092,Windows,,PHILIPPINES,PARANAQUE,WINDOWS L1,FALSE,FALSE
7208JZG10326,Windows,,TAIWAN,TAIPEI,WINDOWS L1,FALSE,FALSE
7208JZG10329,Windows,,TAIWAN,TAIPEI,WINDOWS L1,FALSE,FALSE
7210DYT10008,Windows,,INDONESIA,JAKARTA,WINDOWS L1,FALSE,FALSE
7211JZG10162,Windows,,INDONESIA,JAKARTA,WINDOWS L1,FALSE,FALSE
7215DYT10000,Windows,,KOREA,CHEONGJU,WINDOWS L1,FALSE,FALSE
7215DYT10004,Windows,,CHINA,GUANGZHOU,WINDOWS L1,FALSE,FALSE
7216JZG10185,Windows,,MALAYSIA,PETALING JAYA,WINDOWS L1,FALSE,FALSE
7218DYT10011,Windows,,MALAYSIA,PETALING JAYA,WINDOWS L1,FALSE,FALSE
7219DYT10008,Windows,,INDONESIA,JAKARTA,WINDOWS L1,FALSE,FALSE
7222JZC10012,Windows,,INDIA,KOLKATA,WINDOWS L1,FALSE,FALSE
7223DYT10022,Windows,,NEW ZEALAND,AUCKLAND,WINDOWS L1,FALSE,FALSE
7224DYT10018,Windows,,AUSTRALIA,SYDNEY,WINDOWS L1,FALSE,FALSE
7224JZG10063,Windows,,KOREA,SEOUL,WINDOWS L1,FALSE,FALSE
7224JZG10097,Windows,,KOREA,SEOUL,WINDOWS L1,FALSE,FALSE
7227DYT10028,Windows,,VIETNAM,HO CHI MINH CITY,WINDOWS L1,FALSE,FALSE
7228DYT10076,Windows,,AUSTRALIA,MELBOURNE,WINDOWS L1,FALSE,FALSE
7232JZG10220,Windows,,CHINA,SHANGHAI,WINDOWS L1,FALSE,FALSE
7234JZG10075,Server,,INDIA,MUMBAI,WINDOWS L1,FALSE,FALSE
7240DYT10107,Windows,,INDIA,MUMBAI,WINDOWS L1,FALSE,FALSE
7240JZG10217,Windows,,INDIA,MUMBAI,WINDOWS L1,FALSE,FALSE
7242DYT10000,Windows,,INDIA,MUMBAI,WINDOWS L1,FALSE,FALSE
7242DYT10001,Windows,,INDIA,AURANGABAD,WINDOWS L1,FALSE,FALSE
7242DYT10002,Windows,,INDIA,KIRTI NAGAR,WINDOWS L1,FALSE,FALSE
7242FRH10024,Windows,,AUSTRALIA,SYDNEY,WINDOWS L1,FALSE,FALSE
7243DYT10084,Windows,,INDIA,CHENNAI,WINDOWS L1,FALSE,FALSE
7243JZG10109,Windows,,INDIA,AURANGABAD,WINDOWS L1,FALSE,FALSE
7243JZG20282,Windows,,HONG KONG,HONG KONG,WINDOWS L1,FALSE,FALSE
7246JZG20686,Windows,,JAPAN,TOKYO,WINDOWS L1,FALSE,FALSE
7246JZG20730,Windows,,THAILAND,BANGKOK,WINDOWS L1,FALSE,FALSE
7246LHG50063,Windows,,TAIWAN,TAIPEI,WINDOWS L1,FALSE,FALSE
7247JZG20246,Windows,,JAPAN,TOKYO,WINDOWS L1,FALSE,FALSE
7247JZG20270,Windows,,JAPAN,TOKYO,WINDOWS L1,FALSE,FALSE
7252LDN10008,Windows,,SWEDEN,HELSINGBORG,WINDOWS L1,FALSE,FALSE
7309FSZ10016,Windows,,JAPAN,TOKYO,WINDOWS L1,FALSE,FALSE
7310KJN20656,Windows,,JAPAN,TOKYO,WINDOWS L1,FALSE,FALSE
737523J,Windows,,HUNGARY,BUDAPEST,WINDOWS L1,FALSE,FALSE
7511-9268-3355-6360-8343-7398-01,Server,,,,,TRUE,FALSE
75JC65J,Server,,BELGIUM,BEERSE,SECURITY EVENT & LOG MGT,FALSE,FALSE
7755-4336-4111-6985-3216-9665-05,Server,,,,,TRUE,FALSE
7788-8852-5763-3685-8798-1058-38,Server,,,,,TRUE,FALSE
77QY202,Server,,,,SECURITY EVENT & LOG MGT,FALSE,FALSE
7850CCT10063????,Server,,,,,FALSE,FALSE
7851CCT20237,Windows,,,UNKNOWN,WINDOWS L1,FALSE,FALSE
78K7157,Windows,,UNITED STATES,RARITAN,BUIT MANAGED,FALSE,FALSE
78ZLC98,Windows,,ARGENTINA,BUENOS AIRES,WINDOWS L1,FALSE,FALSE
7916CJR20009,Windows,,AUSTRALIA,SYDNEY,WINDOWS L1,FALSE,FALSE
7918CQZ20033,Windows,,AUSTRALIA,SYDNEY,WINDOWS L1,FALSE,FALSE
7929CNH10015,Windows,,AUSTRALIA,SYDNEY,WINDOWS L1,FALSE,FALSE
